2010,12,East Carolina,54,UAB,42
2010,12,Eastern Michigan,30,Western Michigan,45
2010,12,FIU,52,Troy,35
2010,12,Georgia,31,Auburn,49
2010,12,Indiana,20,Wisconsin,83
2010,12,Iowa,17,Northwestern,21
2010,12,Iowa State,14,Colorado,34
2010,12,Kansas,3,Nebraska,20
2010,12,Kansas State,28,Missouri,38
2010,12,Louisiana Tech,41,New Mexico State,20
2010,12,Louisiana-Lafayette,23,Florida Atlantic,24
2010,12,Louisiana-Monroe,0,LSU,51
2010,12,Maryland,42,Virginia,23
2010,12,Memphis,13,Marshall,28
2010,12,Miami,24,Bowling Green,21
2010,12,Miami,35,Georgia Tech,10
2010,12,Michigan,27,Purdue,16
2010,12,Minnesota,38,Illinois,34
2010,12,Mississippi,14,Tennessee,52
2010,12,Mississippi State,10,Alabama,30
2010,12,Nevada,35,Fresno State,34
2010,12,New Mexico,23,Air Force,48
2010,12,North Texas,23,Middle Tennessee State,17
2010,12,Ohio,31,Temple,23
2010,12,Oklahoma State,33,Texas,16
2010,12,Oregon,15,California,13
2010,12,Penn State,14,Ohio State,38
2010,12,Pittsburgh,28,Connecticut,30
2010,12,Rice,49,Tulane,54
2010,12,San Diego State,35,Texas Christian,40
2010,12,South Carolina,36,Florida,14
2010,12,South Florida,24,Louisville,21
2010,12,Southern Mississippi,31,UCF,21
2010,12,Stanford,17,Arizona State,13
2010,12,Syracuse,13,Rutgers,10
2010,12,Texas A&M,42,Baylor,30
2010,12,Texas Tech,7,Oklahoma,45
2010,12,Tulsa,28,Houston,25
2010,12,USC,24,Arizona,21
2010,12,UTEP,21,Arkansas,58
2010,12,Utah,3,Notre Dame,28
2010,12,Utah State,38,San Jose State,34
2010,12,Vanderbilt,20,Kentucky,38
2010,12,Virginia Tech,26,North Carolina,10
2010,12,Wake Forest,3,North Carolina State,38
2010,12,Washington State,31,Oregon State,14
2010,12,Western Kentucky,36,Arkansas State,35
2010,12,Wyoming,16,UNLV,42
2010,13,Air Force,35,UNLV,20
2010,13,Appalachian State,10,Florida,48
2010,13,Arkansas,38,Mississippi State,31
2010,13,Arkansas State,19,Navy,35
2010,13,Army,3,Notre Dame,27
2010,13,Bowling Green,14,Toledo,33
2010,13,Clemson,30,Wake Forest,10
2010,13,Colorado State,0,Wyoming,44
2010,13,Connecticut,23,Syracuse,6
2010,13,Duke,20,Georgia Tech,30
2010,13,East Carolina,38,Rice,62
2010,13,Eastern Michigan,21,Buffalo,17
2010,13,FIU,38,Louisiana-Lafayette,17
2010,13,Florida Atlantic,17,Texas,51
2010,13,Florida State,30,Maryland,16
2010,13,Fresno State,0,Boise State,51
2010,13,Georgia State,7,Alabama,63
2010,13,Houston,41,Southern Mississippi,59
2010,13,Idaho,28,Utah State,6
2010,13,Illinois,48,Northwestern,27
2010,13,Kansas State,36,Colorado,44
2010,13,Kent State,3,Western Michigan,38
2010,13,Marshall,17,SMU,31
2010,13,Memphis,15,UAB,31
2010,13,Miami,19,Akron,14
2010,13,Middle Tennessee State,27,Western Kentucky,26
2010,13,Mississippi,36,LSU,43
2010,13,Missouri,14,Iowa State,0
2010,13,Nebraska,6,Texas A&M,9
2010,13,New Mexico,7,BYU,40
2010,13,New Mexico State,6,Nevada,52
2010,13,North Carolina State,29,North Carolina,25
2010,13,North Texas,37,Louisiana-Monroe,49
2010,13,Northern Illinois,59,Ball State,21
